,hs07,year,export_val,import_val,export_val_perc,import_val_perc,country
2304,1.0,2012,21956478397.489994,21956478397.670006,0.0012693117102404213,0.0012693117102498318,ALL
2305,2.0,2012,114006491496.16,114006491496.21996,0.006590755224027353,0.006590755224025647,ALL
2306,3.0,2012,96449154162.19011,96449154162.1699,0.0055757594002345465,0.005575759400229003,ALL
2307,4.0,2012,82079477850.66988,82079477850.53006,0.00474504337718314,0.004745043377171333,ALL
2308,5.0,2012,9783426415.579992,9783426415.670002,0.0005655833094341201,0.0005655833094388797,ALL
2309,6.0,2012,18535897598.98,18535897599.05,0.0010715667356242457,0.0010715667356274517,ALL
2310,7.0,2012,57836658051.72995,57836658051.58988,0.0033435574693355258,0.0033435574693248043,ALL
2311,8.0,2012,93063368243.32008,93063368242.87015,0.0053800259298033256,0.005380025929773093,ALL
2312,9.0,2012,47411361193.010025,47411361193.14999,0.0027408674046565454,0.0027408674046624855,ALL
2313,10.0,2012,124091486396.33003,124091486396.22997,0.007173772313232521,0.007173772313221106,ALL
2314,11.0,2012,18169284695.290012,18169284695.509987,0.0010503727151918918,0.0010503727152037842,ALL
2315,12.0,2012,91141905913.5099,91141905913.68994,0.0052689455191900865,0.00526894551919636,ALL
2316,13.0,2012,10484953459.74,10484953459.699999,0.0006061388336890681,0.0006061388336862799,ALL
2317,14.0,2012,934293294.3799998,934293294.3699996,5.401182274709431e-05,5.401182274647382e-05,ALL
2318,15.0,2012,107116195697.66002,107116195697.6699,0.00619242480938963,0.006192424809385342,ALL
2319,16.0,2012,44936323513.91999,44936323514.04,0.002597784609115235,0.0025977846091201342,ALL
2320,17.0,2012,54047249154.64,54047249154.670006,0.003124490413094149,0.0031244904130934316,ALL
2321,18.0,2012,42906527862.220024,42906527862.14999,0.0024804414112009287,0.0024804414111949335,ALL
2322,19.0,2012,56981886771.03992,56981886771.12001,0.003294142842066287,0.003294142842068332,ALL
2323,20.0,2012,54609150396.289894,54609150396.44,0.0031569741207777263,0.0031569741207839266,ALL
2324,21.0,2012,58531965282.92992,58531965282.94002,0.0033837534240236805,0.0033837534240216093,ALL
2325,22.0,2012,104857500137.82011,104857500137.45996,0.006061848827573686,0.006061848827548108,ALL
2326,23.0,2012,72259590390.43008,72259590390.32,0.004177352241980404,0.0041773522419707625,ALL
2327,24.0,2012,40426105055.95001,40426105055.99996,0.0023370472995702654,0.002337047299571319,ALL
2328,25.0,2012,49759413970.14999,49759413970.70009,0.002876609158517538,0.002876609158547082,ALL
2329,26.0,2012,237122645783.3501,237122645783.40063,0.013708143246250514,0.013708143246242678,ALL
2330,27.0,2012,3450464197455.633,3450464197455.218,0.19947254438108936,0.19947254438090883,ALL
2331,28.0,2012,132940317693.42021,132940317694.44997,0.007685326351361992,0.0076853263514154915,ALL
2332,29.0,2012,458812054272.53827,458812054272.9205,0.02652408563634559,0.02652408563634687,ALL
2333,30.0,2012,467557623260.4495,467557623260.8001,0.027029670044195816,0.027029670044194872,ALL
2334,31.0,2012,79966614192.04001,79966614192.2,0.004622897988679175,0.004622897988684796,ALL
2335,32.0,2012,77453703654.94989,77453703654.85005,0.004477625749945314,0.004477625749936029,ALL
2336,33.0,2012,96007686962.96997,96007686962.99008,0.005550238026746837,0.0055502380267436445,ALL
2337,34.0,2012,54427424741.10003,54427424741.01994,0.0031464684969701316,0.0031464684969630327,ALL
2338,35.0,2012,26254859816.839996,26254859816.829983,0.001517802646349944,0.0015178026463481742,ALL
2339,36.0,2012,4633029420.510002,4633029420.700003,0.0002678370543253426,0.00026783705433611643,ALL
2340,37.0,2012,16951315599.08999,16951315599.160017,0.000979961494934714,0.0009799614949379933,ALL
2341,38.0,2012,179324832687.21042,179324832687.75,0.010366831417409874,0.010366831417432932,ALL
2342,39.0,2012,556882669581.8508,556882669582.1111,0.032193582273694524,0.0321935822736843,ALL
2343,40.0,2012,214150351635.34998,214150351635.55994,0.012380106871506672,0.012380106871509096,ALL
2344,41.0,2012,29477789181.529976,29477789181.419987,0.0017041213223151378,0.0017041213223074419,ALL
2345,42.0,2012,58480468757.36001,58480468757.409966,0.003380776391834855,0.0033807763918350902,ALL
2346,43.0,2012,9415591204.08,9415591204.090002,0.0005443186269589433,0.0005443186269590944,ALL
2347,44.0,2012,113908828993.50992,113908828993.25006,0.006585109320525847,0.006585109320505657,ALL
2348,45.0,2012,1656955229.5,1656955229.5400002,9.578916245461687e-05,9.578916245685412e-05,ALL
2349,46.0,2012,2097495030.17,2097495030.1200006,0.00012125692270715975,0.00012125692270417411,ALL
2350,47.0,2012,46735552001.0,46735552000.93998,0.0027017986384465457,0.0027017986384409555,ALL
2351,48.0,2012,180451659990.3504,180451659990.40985,0.010431973698671961,0.010431973698667212,ALL
2352,49.0,2012,42006837315.199936,42006837315.51006,0.002428429985404351,0.0024284299854203744,ALL
2353,50.0,2012,2780676884.540001,2780676884.609999,0.00016075190511174886,0.00016075190511566934,ALL
2354,51.0,2012,14114897498.859995,14114897498.829992,0.0008159871706108553,0.0008159871706084805,ALL
2355,52.0,2012,61543646703.59003,61543646703.869896,0.0035578597823181144,0.0035578597823315017,ALL
2356,53.0,2012,3451615574.510001,3451615574.7600007,0.00019953910589207277,0.00019953910590636876,ALL
2357,54.0,2012,43447729662.02,43447729662.2,0.0025117284768975765,0.0025117284769060116,ALL
2358,55.0,2012,38018180960.400024,38018180960.58982,0.0021978443638116293,0.002197844363820877,ALL
2359,56.0,2012,21256928182.33002,21256928182.450005,0.0012288704671626941,0.0012288704671686661,ALL
2360,57.0,2012,13954215694.170013,13954215694.249998,0.0008066980991749336,0.0008066980991789244,ALL
2361,58.0,2012,10998247594.180004,10998247594.460016,0.0006358125474717345,0.0006358125474874233,ALL
2362,59.0,2012,21871890162.619995,21871890163.009956,0.0012644216347408217,0.0012644216347623733,ALL
2363,60.0,2012,25129442535.75998,25129442535.759995,0.0014527418789572503,0.0014527418789561113,ALL
2364,61.0,2012,192627197033.7898,192627197033.83002,0.011135845761756101,0.011135845761749688,ALL
2365,62.0,2012,190186250048.0497,190186250048.25006,0.010994733761143556,0.01099473376114651,ALL
2366,63.0,2012,52071701899.940025,52071701899.96999,0.0030102833340203638,0.003010283334019734,ALL
2367,64.0,2012,112779160021.08998,112779160021.25992,0.0065198027613668965,0.0065198027613716045,ALL
2368,65.0,2012,7822400397.909998,7822400397.979998,0.00045221570816163107,0.00045221570816532294,ALL
2369,66.0,2012,3290321737.3499975,3290321737.389999,0.00019021465264458802,0.00019021465264675125,ALL
2370,67.0,2012,5624229614.560003,5624229614.590001,0.00032513868488391487,0.00032513868488539394,ALL
2371,68.0,2012,41938167607.18998,41938167607.200035,0.002424460165520768,0.0024244601655194465,ALL
2372,69.0,2012,42683824883.120026,42683824883.36997,0.0024675668739386433,0.0024675668739511563,ALL
2373,70.0,2012,66599182450.02993,66599182450.33999,0.0038501220754019088,0.0038501220754168118,ALL
2374,71.0,2012,583056096341.1812,583056096341.0311,0.033706677246453716,0.03370667724641859,ALL
2375,72.0,2012,429848033093.5404,429848033093.90216,0.02484966542229358,0.02484966542229499,ALL
2376,73.0,2012,303230048887.2498,303230048887.07074,0.017529835385321248,0.01752983538529714,ALL
2377,74.0,2012,182541039088.73022,182541039088.89014,0.010552761436518312,0.010552761436519275,ALL
2378,75.0,2012,31242863251.01,31242863251.140022,0.0018061608727964584,0.0018061608728025579,ALL
2379,76.0,2012,157648471485.1403,157648471485.0503,0.00911371338039652,0.009113713380384166,ALL
2380,78.0,2012,7304641383.079994,7304641382.969995,0.00042228387807901653,0.000422283878072326,ALL
2381,79.0,2012,14217695682.189993,14217695682.180006,0.0008219299696121343,0.000821929969610912,ALL
2382,80.0,2012,6848337406.660003,6848337406.679993,0.0003959047853022178,0.0003959047853030628,ALL
2383,81.0,2012,18908977695.18998,18908977695.29001,0.0010931346267224415,0.0010931346267273663,ALL
2384,82.0,2012,57631924418.0,57631924418.76003,0.003331721746225976,0.0033317217462672994,ALL
2385,83.0,2012,58930152968.54004,58930152968.76006,0.0034067727936634056,0.003406772793673452,ALL
2386,84.0,2012,1083415082057.8297,1083415082058.7317,0.06263260554863381,0.06263260554863681,ALL
2387,85.0,2012,2845856845364.6733,2845856845366.884,0.16451998148765926,0.16451998148765792,ALL
2388,86.0,2012,36243306547.11998,36243306547.229965,0.002095238252020952,0.0020952382520256657,ALL
2389,87.0,2012,1282159902678.5693,1282159902678.9402,0.07412211327371487,0.07412211327367815,ALL
2390,88.0,2012,203191515083.28,203191515083.25986,0.011746572690189902,0.01174657269017952,ALL
2391,89.0,2012,103301194180.48985,103301194180.66988,0.005971878234813143,0.005971878234818863,ALL
2392,90.0,2012,505410950380.72974,505410950381.68994,0.029217984149741343,0.029217984149773925,ALL
2393,91.0,2012,47506279122.819984,47506279123.15006,0.0027463546434403994,0.002746354643457326,ALL
2394,92.0,2012,6796115021.320006,6796115021.659996,0.0003928857909057247,0.0003928857909250713,ALL
2395,93.0,2012,8654312872.499998,8654312872.689997,0.0005003088598399479,0.0005003088598505393,ALL
2396,94.0,2012,200403794308.40994,200403794308.48996,0.011585413575309823,0.011585413575305358,ALL
2397,95.0,2012,93020968219.56009,93020968219.65997,0.005377574769571765,0.0053775747695733195,ALL
2398,96.0,2012,28779927600.559963,28779927601.010002,0.0016637776997716705,0.0016637776997963816,ALL
2399,97.0,2012,20045434606.199997,20045434606.24998,0.001158833598989942,0.0011588335989919222,ALL
2400,1.0,2013,22544172006.320007,22544262920.440025,0.001273549758414588,0.0012735603318058612,ALL
2401,2.0,2013,119103133530.39003,119102909574.6102,0.006728291768334884,0.006728307843649094,ALL
2402,3.0,2013,101973401858.0999,101973296634.04991,0.005760610825036721,0.005760629476107232,ALL
2403,4.0,2013,94069192580.74995,94068113600.91017,0.005314091706356941,0.005314053442009285,ALL
2404,5.0,2013,10717637264.400013,10717637264.300018,0.0006054533448833407,0.0006054559299040671,ALL
2405,6.0,2013,19862321777.57001,19862277829.56999,0.0011220485318460907,0.0011220508398219846,ALL
2406,7.0,2013,66019618340.99999,66019394467.59002,0.0037295345761748605,0.003729537852733883,ALL
2407,8.0,2013,100626005582.44998,100625651145.01001,0.0056844946473894944,0.005684498895026126,ALL
2408,9.0,2013,43670082700.77993,43669881949.99998,0.002466980080613829,0.002466979272839284,ALL
2409,10.0,2013,125341273549.97003,125341264692.12001,0.007080692455868022,0.007080722186997407,ALL
2410,11.0,2013,19666835490.779972,19666794784.38003,0.0011110052558612805,0.0011110076998101272,ALL
2411,12.0,2013,98281190655.64996,98281190655.61984,0.005552032985780635,0.005552056690581005,ALL
2412,13.0,2013,8511745538.060001,8511742600.010003,0.00048083963654304326,0.00048084152354727956,ALL
2413,14.0,2013,1058876048.4199998,1058873923.3999999,5.981729270333098e-05,5.9817428051870716e-05,ALL
2414,15.0,2013,100940735673.63986,100940587144.65979,0.0057022741618240145,0.0057022901174593925,ALL
2415,16.0,2013,47475025983.72,47474219484.72001,0.002681926302520363,0.0026818921928188815,ALL
2416,17.0,2013,52901707617.46995,52901635960.57,0.002988486644666336,0.0029884953562146176,ALL
2417,18.0,2013,43585171677.74,43585087764.819984,0.0024621833458812817,0.0024621891179784157,ALL
2418,19.0,2013,63442885500.81002,63442092348.849945,0.0035839715683516895,0.0035839420639919685,ALL
2419,20.0,2013,57833407135.94001,57833148164.91,0.003267084799815265,0.0032670841191929606,ALL
2420,21.0,2013,63861591937.36003,63855000829.320015,0.0036076248425089934,0.003607267903619049,ALL
2421,22.0,2013,109357226952.75998,109350720076.9099,0.006177732760712322,0.0061773915534889005,ALL
2422,23.0,2013,81657142938.69,81657138982.7399,0.0046129187904191135,0.004612938262128188,ALL
2423,24.0,2013,43817189135.64,43817189135.76,0.0024752903154951437,0.002475300883931028,ALL
2424,25.0,2013,50319651331.79003,50318540023.46009,0.002842622908445788,0.0028425722656987866,ALL
2425,26.0,2013,251334308410.63016,251334426619.88004,0.014198203760507276,0.014198271058577714,ALL
2426,27.0,2013,3248800886824.118,3248800777302.912,0.1835290106636895,0.18352978806690917,ALL
2427,28.0,2013,127378794635.3402,127378741855.96008,0.007195794686515941,0.007195822427887269,ALL
2428,29.0,2013,467782147238.6807,467782100137.83136,0.026425625232076342,0.026425735397374046,ALL
2429,30.0,2013,493835672076.96967,493835409501.18994,0.027897422921268455,0.027897527197999126,ALL
2430,31.0,2013,72166332977.45996,72166875516.78004,0.004076770524255476,0.004076818579205462,ALL
2431,32.0,2013,80147405933.60983,80146259999.87994,0.004527631772667901,0.004527586368144329,ALL
2432,33.0,2013,106140286837.07986,106141144219.77005,0.005996003606675967,0.005996077641918562,ALL
2433,34.0,2013,56716403902.469955,56715718925.09997,0.0032039838264135674,0.0032039588106191432,ALL
2434,35.0,2013,28070711538.83001,28070629253.010002,0.0015857512038490742,0.0015857533258738698,ALL
2435,36.0,2013,4897529022.250006,4897529022.500002,0.0002766678191315425,0.00027666900039871416,ALL
2436,37.0,2013,16623788676.449993,16623786084.739998,0.000939099561824357,0.0009391034249674153,ALL
2437,38.0,2013,183406709701.27014,183406082605.4798,0.010360884878193184,0.010360893689119955,ALL
2438,39.0,2013,587004822232.31,587002709111.3387,0.03316067005399804,0.03316069226237468,ALL
2439,40.0,2013,206770799731.57983,206770364991.91016,0.01168075287801753,0.011680778190710362,ALL
2440,41.0,2013,34124691799.10002,34124691799.12001,0.0019277484657468334,0.0019277566964079646,ALL
2441,42.0,2013,64551240825.590004,64547451534.49997,0.003646584010082322,0.003646385516510647,ALL
2442,43.0,2013,10351748284.88,10351748284.849997,0.0005847837979448396,0.0005847862947194105,ALL
2443,44.0,2013,129110658813.40968,129108278558.35988,0.007293629958752551,0.007293526635132901,ALL
2444,45.0,2013,1669652291.6599994,1669652291.7400002,9.432084141674607e-05,9.432124413084638e-05,ALL
2445,46.0,2013,1933102139.6100004,1933082167.7100003,0.00010920346784973396,0.00010920280585818724,ALL
2446,47.0,2013,48728456103.75999,48728456103.81998,0.0027527342091544587,0.0027527459621535075,ALL
2447,48.0,2013,186592499966.68994,186591679136.44,0.01054085433645262,0.010540852971412164,ALL
2448,49.0,2013,42372895430.610016,42372077528.809944,0.0023937002753461863,0.002393664290881221,ALL
2449,50.0,2013,2719711713.9999995,2719711713.8700013,0.00015364007138301723,0.0001536407273529509,ALL
2450,51.0,2013,14193962810.079988,14193962810.300022,0.0008018355210675029,0.0008018389445740603,ALL
2451,52.0,2013,64517490476.14994,64517473807.389984,0.0036446774087059773,0.0036446920282728764,ALL
2452,53.0,2013,3504507361.940001,3504490071.150001,0.00019797420383900705,0.0001979740723205258,ALL
2453,54.0,2013,45769474972.799965,45769447840.909996,0.002585577495506646,0.0025855870020922676,ALL
2454,55.0,2013,39364437784.76998,39364410206.94,0.002223748568670687,0.0022237565052099753,ALL
2455,56.0,2013,22491707778.119987,22491663639.369995,0.00127058598555432,0.001270588916945739,ALL
2456,57.0,2013,14541320096.840002,14541251239.809984,0.0008214581884474691,0.0008214578058816984,ALL
2457,58.0,2013,11388102919.66999,11388088256.899982,0.0006433288265401957,0.0006433307449560605,ALL
2458,59.0,2013,22676475793.39999,22676422940.68002,0.0012810237723648813,0.0012810262560555164,ALL
2459,60.0,2013,27586818044.34999,27586814471.54999,0.00155841542754198,0.001558421879475144,ALL
2460,61.0,2013,202923627514.97995,202922970818.3299,0.011463421088424346,0.011463432934509936,ALL
2461,62.0,2013,201919232481.43985,201916093199.62006,0.01140668149949825,0.011406552858248521,ALL
2462,63.0,2013,55737621930.20996,55736596667.18003,0.0031486911528142525,0.0031486466776797944,ALL
2463,64.0,2013,124114636632.86003,124113858129.86,0.007011398132305821,0.007011384089131485,ALL
2464,65.0,2013,8066214310.579998,8066131183.6500025,0.0004556709948664163,0.00045566824441729836,ALL
2465,66.0,2013,3173820894.3099995,3173786542.3100023,0.00017929329283269027,0.00017929211774054358,ALL
2466,67.0,2013,5772091622.379997,5772008489.490002,0.00032607300410802975,0.00032606969999432814,ALL
2467,68.0,2013,45167982715.84997,45166837918.03001,0.002551598411319737,0.0025515446341496583,ALL
2468,69.0,2013,45467239966.71003,45466195252.83003,0.002568503844769668,0.0025684557936753384,ALL
2469,70.0,2013,69015130697.06004,69014639476.41006,0.0038987549865016945,0.0038987438826996765,ALL
2470,71.0,2013,667959335500.3805,667958757814.1993,0.03773389637547122,0.03773402484865443,ALL
2471,72.0,2013,401627759960.0799,401627115657.5304,0.022688477382374502,0.02268853785480301,ALL
2472,73.0,2013,306323544988.52075,306321121199.88934,0.017304617646080125,0.017304554605809222,ALL
2473,74.0,2013,173883634370.55975,173883572401.01978,0.009822913899113085,0.009822952337991492,ALL
2474,75.0,2013,30920042124.91,30920042125.280025,0.0017467136148228808,0.001746721072562537,ALL
2475,76.0,2013,161576895068.1001,161575139687.3699,0.00912769010197718,0.009127629909126734,ALL
2476,78.0,2013,8070042369.670005,8070037645.540002,0.00045588724693049334,0.0004558889265002909,ALL
2477,79.0,2013,13973441941.089996,13973441941.080013,0.0007893780087956463,0.0007893813791009696,ALL
2478,80.0,2013,7432028007.709997,7432020396.740005,0.00041984498127037426,0.0004198463438730773,ALL
2479,81.0,2013,17732354962.95999,17732354963.109997,0.0010017239210589998,0.0010017281979994267,ALL
2480,82.0,2013,58979607284.42007,58978771788.78995,0.0033318351451276733,0.0033318021721939453,ALL
2481,83.0,2013,61484254340.41996,61483698821.73002,0.0034733259327329245,0.0034733093802352525,ALL
2482,84.0,2013,1113384189801.018,1113379075204.652,0.06289652889208802,0.06289650850184743,ALL
2483,85.0,2013,2994915728625.5483,2994906740786.5723,0.16918670606282882,0.16918692068063013,ALL
2484,86.0,2013,34269686061.030003,34269645666.150024,0.001935939381217167,0.00193594536487953,ALL
2485,87.0,2013,1328806436128.8223,1328803515573.8933,0.07506601330211611,0.0750661688151591,ALL
2486,88.0,2013,241032887518.4699,241032887518.3699,0.013616263022792011,0.013616321158395561,ALL
2487,89.0,2013,113435862474.8201,113435777799.8201,0.006408140215123362,0.006408162791714598,ALL
2488,90.0,2013,517934653039.0998,517934299231.77924,0.02925880587087311,0.029258910806314636,ALL
2489,91.0,2013,48729780012.680084,48725658596.14009,0.0027528089985006756,0.002752587926611534,ALL
2490,92.0,2013,6605493805.760014,6605476295.049994,0.0003731529833154393,0.00037315358731166825,ALL
2491,93.0,2013,9994588736.159996,9994586034.359978,0.0005646073879680036,0.0005646096459707753,ALL
2492,94.0,2013,212590064499.61017,212583625467.5101,0.012009490754813269,0.012009178279296378,ALL
2493,95.0,2013,91897096438.8799,91896042219.83006,0.005191387154778982,0.00519134976531084,ALL
2494,96.0,2013,29923563091.980038,29923280867.40002,0.0016904212111232733,0.0016904124851939105,ALL
2495,97.0,2013,21095043099.019993,21094947139.170002,0.001191686571366239,0.001191686238436758,ALL
2496,1.0,2014,22924022741.05999,22924022741.02002,0.0013102560482437357,0.00131025770436173,ALL
2497,2.0,2014,125729520484.68,125729520484.78992,0.007186254634216929,0.007186263717411223,ALL
2498,3.0,2014,109706564320.78015,109706546247.7301,0.00627043913963139,0.006270446032266012,ALL
2499,4.0,2014,97700714690.05006,97700713585.49988,0.005584227244334624,0.005584234239480777,ALL
2500,5.0,2014,10911056202.209995,10911056202.36,0.0006236373756542488,0.0006236381639198246,ALL
2501,6.0,2014,20151299946.82999,20151299946.91999,0.0011517770215790143,0.0011517784773921928,ALL
2502,7.0,2014,66168962533.09999,66168975747.57009,0.0037819838317346972,0.0037819893673304073,ALL
2503,8.0,2014,106004662519.84003,106004769275.15005,0.0060588515278289295,0.006058865287780325,ALL
2504,9.0,2014,47384865834.16003,47384679946.330025,0.002708351311448546,0.0027083441100107337,ALL
2505,10.0,2014,123931270888.34995,123931269568.3401,0.0070834730484342955,0.007083481926262596,ALL
2506,11.0,2014,19510900561.959984,19510900561.939964,0.0011151740580941378,0.0011151754676360936,ALL
2507,12.0,2014,99884403237.62999,99884805705.8098,0.005709039157115639,0.005709069376838719,ALL
2508,13.0,2014,7933035478.670003,7933035478.700001,0.0004534242455728294,0.0004534248186877832,ALL
2509,14.0,2014,1085734352.6300004,1085734352.6700003,6.205673491029155e-05,6.205681335023681e-05,ALL
2510,15.0,2014,97871513761.67998,97871505138.93994,0.005593989515082885,0.005593996092854545,ALL
2511,16.0,2014,47404037627.699974,47403953612.83993,0.0027094471033488224,0.0027094457260020102,ALL
2512,17.0,2014,47872849149.46999,47872849149.44004,0.0027362427115552863,0.002736246170073799,ALL
2513,18.0,2014,49014001920.60995,49014000721.610016,0.0028014669672300164,0.0028014704396608606,ALL
2514,19.0,2014,65507358906.83005,65507088491.899994,0.0037441689088194667,0.0037441581853446754,ALL
2515,20.0,2014,58712973614.940025,58712879733.010056,0.0033558258800520145,0.003355824755739057,ALL
2516,21.0,2014,65472399480.80998,65472398121.94995,0.003742170751693934,0.0037421754040061774,ALL
2517,22.0,2014,109512856589.76993,109511884040.77019,0.006259367490950239,0.006259319815052796,ALL
2518,23.0,2014,82891266556.93997,82891266557.11984,0.00473777157611528,0.004737777564512024,ALL
2519,24.0,2014,42792661163.65997,42792661163.60003,0.00244587713698707,0.002445880228491393,ALL
2520,25.0,2014,51331550601.07987,51331541317.44014,0.002933929851689038,0.002933933029458587,ALL
2521,26.0,2014,232691737143.64008,232691737143.78033,0.01329983656937771,0.013299853379938961,ALL
2522,27.0,2014,2870382324973.691,2870382335035.091,0.1640608999803667,0.16406110792298903,ALL
2523,28.0,2014,124407045815.96013,124407083502.92969,0.007110666660286172,0.007110677801990074,ALL
2524,29.0,2014,449827111598.71014,449827120703.5093,0.025710526476687964,0.025710559494341246,ALL
2525,30.0,2014,517023461309.35986,517023463938.3502,0.029551232125203164,0.02955126962724648,ALL
2526,31.0,2014,70308308302.29999,70310463805.46002,0.004018574193344835,0.0040187024737810655,ALL
2527,32.0,2014,81327705953.15,81327639009.37991,0.004648403982955375,0.004648406032110233,ALL
2528,33.0,2014,109255475427.0901,109257721383.05989,0.0062446564941538,0.006244792758253552,ALL
2529,34.0,2014,58494329381.86009,58494338173.60998,0.003343328949123157,0.0033433336774862515,ALL
2530,35.0,2014,29323418762.36,29323413209.290024,0.0016760228875427063,0.0016760246885859265,ALL
2531,36.0,2014,6843936132.770001,6843932765.899996,0.0003911751795505807,0.000391175481544438,ALL
2532,37.0,2014,15785696422.240002,15785696422.459986,0.0009022545670369144,0.0009022557074693984,ALL
2533,38.0,2014,190145602843.72992,190145584072.2697,0.010868050035856332,0.010868062699800254,ALL
2534,39.0,2014,603139764548.7192,603139790532.0901,0.03447333538981303,0.034473380448087426,ALL
2535,40.0,2014,196469680442.94016,196469460820.71005,0.011229511940580686,0.011229513581466465,ALL
2536,41.0,2014,35863091797.999954,35863091797.94001,0.002049807464764231,0.002049810055649597,ALL
2537,42.0,2014,67635017157.88997,67634928870.98003,0.0038657783280534506,0.0038657781680954666,ALL
2538,43.0,2014,9489711481.72,9489683203.720001,0.0005423983393080823,0.0005423974086091393,ALL
2539,44.0,2014,137864855163.86,137864324240.81985,0.007879867436841567,0.007879847051011966,ALL
2540,45.0,2014,1713874844.549999,1713871404.6899996,9.795902343885883e-05,9.795895064534439e-05,ALL
2541,46.0,2014,1946919967.2599993,1946919967.33,0.00011127905827714055,0.00011127919893418816,ALL
2542,47.0,2014,48450999476.30002,48450999476.45001,0.0027692877390829507,0.00276929123937957,ALL
2543,48.0,2014,189104363601.4303,189104361110.95007,0.010808536484055139,0.0108085500033403,ALL
2544,49.0,2014,39262676694.89999,39262669033.36998,0.0022441157117501767,0.002244118110331655,ALL
2545,50.0,2014,2517780544.240001,2517780544.2700014,0.0001439074294902015,0.0001439076113861441,ALL
2546,51.0,2014,14232025962.679989,14232025962.680002,0.0008134522595357135,0.0008134532877124472,ALL
2547,52.0,2014,59581237634.85007,59581237635.25012,0.0034054527800254594,0.003405457084427927,ALL
2548,53.0,2014,3798941409.2599998,3798936221.5499964,0.0002171340525452792,0.00021713403048400753,ALL
2549,54.0,2014,47678896334.30997,47678896334.32004,0.002725157054731096,0.0027251604992399934,ALL
2550,55.0,2014,39182316097.54008,39182316097.73999,0.0022395225842733527,0.002239525414967203,ALL
2551,56.0,2014,23800418410.92001,23800373912.19997,0.0013603477245633525,0.0013603469006052103,ALL
2552,57.0,2014,15388795947.46001,15388795093.55999,0.000879569139897644,0.0008795702028379592,ALL
2553,58.0,2014,11737811094.660002,11737811094.859987,0.0006708917607368222,0.0006708926087332335,ALL
2554,59.0,2014,23380354374.91002,23380347975.189995,0.001336338350203156,0.001336339673504781,ALL
2555,60.0,2014,28757231907.84999,28757231908.060005,0.0016436616497731641,0.0016436637273190922,ALL
2556,61.0,2014,212577206015.57022,212576867246.9801,0.012150161123412691,0.01215015711797549,ALL
2557,62.0,2014,215273511172.88992,215272630385.0898,0.012304272388272025,0.012304237597686505,ALL
2558,63.0,2014,60049492029.30999,60049471969.35992,0.003432216544805665,0.0034322197364565453,ALL
2559,64.0,2014,134298586300.33995,134298551287.33003,0.007676032123952918,0.007676039824981146,ALL
2560,65.0,2014,8981981399.779995,8981978397.079994,0.0005133782838731514,0.0005133787611423835,ALL
2561,66.0,2014,3411210446.1299996,3411205399.1100006,0.00019497272225561292,0.00019497268022450638,ALL
2562,67.0,2014,6413755600.930005,6413753889.999997,0.0003665875820749206,0.0003665879476386606,ALL
2563,68.0,2014,47880310799.89999,47880053783.829994,0.0027366691930989584,0.002736657962010284,ALL
2564,69.0,2014,48672775797.66005,48672702857.95992,0.002781963689098423,0.0027819630364279394,ALL
2565,70.0,2014,71311866330.44005,71311746246.78,0.004075934020238519,0.004075932308518319,ALL
2566,71.0,2014,555425825815.02,555414749688.2196,0.03174617543549213,0.03174558248857986,ALL
2567,72.0,2014,416090880248.4808,416090846791.15924,0.023782282831543853,0.02378231097925766,ALL
2568,73.0,2014,313480313114.8405,313480181960.3701,0.017917425789687885,0.01791744094038601,ALL
2569,74.0,2014,163745698551.1199,163745673446.4401,0.0093591248937393,0.009359135288466896,ALL
2570,75.0,2014,34553677311.38,34553680355.57,0.0019749659646431036,0.0019749686349300687,ALL
2571,76.0,2014,169153872446.66992,169153171825.0203,0.009668236982688075,0.009668209157913905,ALL
2572,78.0,2014,8218155762.359998,8218155762.219991,0.0004697207124016051,0.00046972130610503676,ALL
2573,79.0,2014,15783426549.760015,15783426549.88998,0.0009021248291554249,0.0009021259694187792,ALL
2574,80.0,2014,7791852510.439996,7791849630.469997,0.00044535472653064854,0.0004453551248351773,ALL
2575,81.0,2014,18995231607.600018,18995231607.81002,0.0010857002447947175,0.0010857016170958962,ALL
2576,82.0,2014,62719922667.18997,62719883952.499985,0.0035848489136625734,0.003584851231995424,ALL
2577,83.0,2014,64345679484.34002,64345679484.6,0.0036777714223647194,0.003677776070960932,ALL
2578,84.0,2014,1122352032809.0745,1122351370228.332,0.06414967197763055,0.06414971518987346,ALL
2579,85.0,2014,3056492260083.9585,3056491604000.818,0.17469828552438407,0.17469846883779605,ALL
2580,86.0,2014,37064613611.32002,37064613611.339966,0.0021184822013400073,0.0021184848790325333,ALL
2581,87.0,2014,1369408035524.2002,1369407212992.2703,0.07827051915479778,0.07827057107306853,ALL
2582,88.0,2014,261556231588.67993,261556208888.77008,0.014949628966345226,0.014949646564733257,ALL
2583,89.0,2014,107936773065.07002,107936655541.15997,0.006169284131929811,0.0061692852124413085,ALL
2584,90.0,2014,524355590185.96954,524355539709.64886,0.029970310675054408,0.02997034567148358,ALL
2585,91.0,2014,50933316009.15003,50925771859.03995,0.0029111681711327998,0.0029107406532744465,ALL
2586,92.0,2014,6768170519.809999,6768170520.030002,0.0003868446851277181,0.0003868451740991711,ALL
2587,93.0,2014,9993023135.74,9993023135.929993,0.0005711658530328907,0.0005711665749784842,ALL
